Type_of_Renewable_Energy,Installed_Capacity_MW,Energy_Production_MWh,Energy_Consumption_MWh,Energy_Storage_Capacity_MWh,Storage_Efficiency_Percentage,Grid_Integration_Level,Initial_Investment_USD,Funding_Sources,Financial_Incentives_USD,GHG_Emission_Reduction_tCO2e,Air_Pollution_Reduction_Index,Jobs_Created
3,108.6882865,387346.9747,32119.36722,1679.93496,98.06093932,2,38588968.46,1,13471273.04,17757.85204,76.14322628,1431
7,922.3828309,45630.96531,131252.5461,7455.833726,78.42824419,3,416724264.2,2,16241748.71,12345.47503,13.9613585,4095
6,265.8480115,113078.4613,153568.8,3846.970522,87.57029115,2,296316680.6,1,11797989.2,25167.43681,75.21355477,4414
1,270.6684156,485282.6834,139261.8004,5890.685628,52.8745315,3,293072326.4,1,6495133.648,34153.48897,20.23134891,4881
5,724.6441298,339956.9111,38212.94192,3962.654461,99.54708807,1,421948886.7,3,6184595.999,49206.27875,1.092959123,3227
3,910.8431514,67239.77504,60035.91046,6793.575112,90.47094035,4,175159846.8,1,13396766.66,42764.36809,95.49966127,4637
3,585.4325019,208866.7749,307219.1527,6377.128389,74.68878414,1,264071807.9,3,3792867.629,7214.311101,17.4005477,1202
7,431.4302326,217959.0442,333366.3161,604.6636507,92.35781546,2,244936356.9,1,2240790.527,23499.36782,74.45259561,4904
3,444.6613475,26585.20487,212836.8241,2321.709864,84.18142582,2,243793124.2,2,2465224.406,33172.05542,32.48443056,4906
7,620.6978898,348394.6738,175881.3061,8673.519095,68.71762705,3,124214240.6,2,14115055.07,24410.16713,3.305437415,1760
4,244.5193342,341512.2546,196005.6401,1316.361224,63.03047772,1,480418032.4,3,16556116.47,19577.6064,85.91227571,1342
5,768.1407914,104557.1809,308707.6146,5136.437203,95.90413085,2,92574171.61,3,10662162.17,24102.00217,77.02733751,1225
3,297.5274542,472273.5787,162549.3826,3496.792482,86.01188855,2,34207886,2,19927584.34,18836.03108,52.30010732,2295
6,938.9186395,181424.0336,314039.7479,7076.487958,56.41333323,1,311968643.3,1,4875471.213,19589.69471,31.76407578,2784
7,169.8543784,262307.5104,272120.6663,6429.514093,91.46858173,4,219801725.5,3,7764657.229,40296.43821,51.63133035,2326
7,217.7989359,49080.81895,217897.4528,8380.751247,51.00005491,1,215893839.8,2,7104428.769,6355.080606,5.086191173,2189
1,521.4409422,47430.76608,435272.3343,1103.429928,77.96417868,2,432953057.1,1,7012603.463,10758.90429,54.32991884,668
4,730.1614253,462023.3342,253756.7267,6047.170649,74.58610947,4,78236766.99,3,1615242.411,19746.80845,47.51569107,1054
1,773.9630287,149856.5151,407416.8196,8087.545429,71.41495612,2,416031966.3,2,15371751.68,4009.806813,91.49098892,2473
1,153.6981745,212023.1936,87393.38727,5818.691474,53.63779579,1,70663910.86,3,6211926.269,34040.74672,13.59139496,1640
4,952.3226307,327861.9647,265329.171,6208.668978,91.07205048,2,317575570.1,3,5962685.633,30345.64662,75.27189518,2044
7,309.7996396,207584.9628,286490.5082,3406.708858,98.78995476,4,423003885.3,2,4509301.44,46055.28263,70.83537053,1611
4,673.1629158,193062.4797,341833.0104,2181.801291,72.6798113,2,433318413.4,1,16689230.45,25402.33017,69.13809368,2041
7,622.0562169,405841.0721,397566.9625,1727.978073,69.53823129,2,37960629.75,1,14698246.47,17390.86453,78.0866522,4850
4,14.45258665,208809.3729,154802.6071,3147.806213,52.01388378,3,414725778.9,1,9284617.476,1348.278568,65.49736469,2837
6,501.3391165,433646.5547,147962.8221,5240.396079,84.991763,3,339716377,1,11688562.23,121.420152,92.73994845,1455
6,904.8596848,362372.5849,15373.85522,6657.015225,93.68296274,1,99320025.77,2,15183769.38,19266.07883,86.37304089,3694
7,178.5861501,452325.9824,377801.8979,9549.064282,57.08539865,2,336013547.7,1,1242096.431,5621.996046,20.97639535,1190
5,848.8093831,136655.1496,185673.3068,8592.566697,89.67557095,4,410535371.5,3,10562041,23915.69837,12.88137099,1357
4,713.4578843,238828.3995,159112.9329,3931.20447,66.73597704,2,120458019.9,3,9804789.059,9844.815707,1.184130944,3150
4,390.2078574,443699.5601,16566.05134,723.2807705,53.60743085,3,302435481,3,6127001.64,14541.34353,80.02415295,4457
1,938.5062941,250186.6525,206228.2816,859.1462726,83.71539995,4,21661095.35,3,2761058.901,34397.6157,51.73667919,4908
5,662.8137709,499462.5494,419822.8709,9438.653481,53.93268276,2,75704995.69,1,14568037.76,42613.16274,3.557666603,1772
1,328.4406429,91385.26651,1444.980056,9315.199188,68.04336974,1,382944468.9,3,2210467.858,26799.2369,3.040066218,3941
7,733.6422082,102072.7058,133406.1964,6705.58924,76.66830734,1,69478986.56,1,6242289.123,27688.42168,13.52658439,538
2,830.5252502,413404.7238,430703.0306,7134.095533,83.33043167,3,138822521.3,3,18328841.31,32969.67669,47.8957385,2045
5,881.6320334,194123.6755,266767.3009,4890.096717,92.70685088,4,3772467.875,2,11435397.59,28809.65292,68.36751128,1725
3,932.8030409,121481.4986,92704.48442,2272.769209,69.21854599,3,417871586.5,1,9442025.845,31236.70403,73.78498552,1185
7,458.9561514,260887.238,341634.4738,2923.64272,99.89383112,4,95427365.4,1,11391666.06,46714.50595,97.6413116,4936
4,906.3533224,214799.2312,353773.2917,6674.12266,88.149757,1,469120139.8,3,9539186.02,7700.160213,89.91219257,1813
3,775.9271802,158158.3988,21376.467,1088.687203,67.80718287,3,341740516.6,3,11664636.93,32689.93246,49.84909344,77
1,740.4045879,258877.6523,223308.3867,912.911449,84.50186169,2,253209189.3,1,10033286.11,14028.22727,29.019995,3761
7,156.9999371,98848.54703,323134.9738,2837.007598,58.31654304,4,63056232.13,1,15068564.43,31446.07659,45.84070321,244
1,649.6146707,137288.6629,252616.2751,4421.424688,57.97767585,3,295970725.8,3,8265786.81,48328.06779,87.55184417,245
6,160.6511767,397095.4724,403009.5416,7980.740141,71.66268548,1,300542043.4,2,13281009.38,14391.75496,48.17980685,2657
2,198.3680329,451780.7448,159751.0853,2743.280845,65.22671398,4,348048669,2,3293811.131,36203.26876,95.25272354,2886
7,813.0926877,474884.6746,294764.5028,6290.391082,77.06111965,1,80105544.35,2,802081.7138,16721.30208,11.0237209,454
6,195.6072612,90395.58149,215585.6502,6173.248234,50.82981286,3,241991700.9,3,13589753.33,29540.66981,25.61401895,1159
4,870.5800792,207076.2748,129356.0907,3429.990091,76.97432757,4,436795137.1,2,16461899.7,10625.22635,18.18063075,3830
5,879.5914686,81213.85233,444927.9146,3027.622459,78.19775192,4,374952691.9,2,18320015.18,8178.257087,74.71057957,4413
3,492.2509304,459483.6011,49281.61983,806.9093661,84.14188273,3,105912112.6,1,7183193.129,30546.2769,94.30993322,4486
1,655.2177024,146270.3299,98226.16846,460.0645144,99.99495491,3,400520536,2,3406724.828,897.8094586,86.27994191,45
1,678.4826584,301665.2869,153893.1641,343.0552969,76.92964605,3,465416040.8,2,8422561.083,16775.2628,26.65892806,3553
3,286.4386702,6242.666724,21618.06379,5117.842972,76.42455978,2,478629492.6,1,11011465.78,28792.21747,60.95525663,1725
4,671.186508,289746.0357,358209.1224,2200.175738,50.85763668,2,436943018,3,4116302.167,29174.31445,63.75192423,2734
7,560.3193788,28953.27121,339467.0096,7150.279644,86.76950602,3,206947671.4,2,1924039.86,46922.15952,89.19188522,2781
3,771.9691314,162687.0624,197799.9155,9162.583134,65.95520952,1,68669642.91,1,10947796.54,29794.13628,32.47749853,2099
5,331.1022533,362365.1804,279974.9377,664.1260301,73.46750823,2,96355763.45,1,6503527.881,15584.36814,16.45693408,2752
3,79.42093807,419494.7726,384584.574,3895.088144,52.55128742,1,422742057.4,3,4370161.74,30771.29923,70.30458973,1047
1,233.4676167,172761.5534,439096.4152,2062.273379,92.17002681,3,319115538.7,2,11164742.99,33504.54724,5.80723879,125
2,428.9483761,94976.44677,13933.19662,6693.089315,82.13795511,3,470899799.2,1,7575567.531,16595.35537,6.056932152,2396
5,412.6888462,431929.0085,422534.8154,11.4990366,64.1220966,4,52124732.04,2,10167938.56,37267.63011,15.41906291,122
3,126.7811357,291143.9387,400890.4648,3757.697075,85.06752677,4,340308145.1,1,6296606.032,23430.36411,39.08977437,4522
7,239.8677289,342498.0044,117307.1129,1623.849814,69.51411419,2,418829649.3,1,15194804.29,48380.61393,50.13979483,3954
5,174.753683,464901.9197,202680.9181,2985.054407,85.75773259,2,276517862.1,3,4748658.318,48779.10507,54.79924294,636
6,430.252121,381169.6079,39659.26201,3342.167646,51.96950376,3,205962805.5,1,13679374.8,33268.58299,14.71485121,4516
7,509.2446309,287075.7696,312535.3125,1911.716001,78.47470131,2,281893164,3,13171884.37,7219.781056,57.36294391,1814
1,612.1035895,298064.6691,306531.322,8036.176328,92.81670451,2,475192077.2,2,10650885.36,6891.531535,7.765443125,1300
3,840.1563932,288035.8917,78194.17661,5298.747609,65.77247274,4,81954434.38,1,12747248.19,14980.9755,97.68027894,322
4,824.3985476,263577.7405,259822.7784,1431.161565,92.60507618,3,468377230.4,1,17663255.81,7453.255671,17.05750395,875
4,348.096961,489296.495,437429.5014,799.052556,89.64635851,1,104014112.4,1,19454292.65,33559.55866,38.32959125,4604
4,468.7203565,69583.67239,442980.4435,4946.385281,51.94275333,3,281460376,1,19851082.67,49248.06137,40.4408162,2630
4,198.4753929,422938.0454,28459.81701,829.2879381,99.90534086,4,433228475,2,6227464.132,46205.87139,24.90550785,2389
7,340.5195271,232458.6061,295934.8259,697.6363458,78.86867215,1,409252833.2,1,19464168.04,18873.45012,85.26231317,4908
3,594.3556252,214647.7207,73723.60714,7687.859279,66.39956722,1,108134538.5,1,18366465.45,17639.44991,79.52754414,905
1,562.2399673,233937.0449,356680.1915,2074.565927,80.03898085,4,219025310.6,3,16023497.47,4708.158289,76.54247513,364
2,468.9782637,391844.6889,392511.5498,7185.515656,55.79290534,1,491973500.7,2,2113616.23,5396.018686,89.63391737,3904
6,285.2495341,137479.4635,236656.4746,662.340043,76.75391325,2,185344680.1,2,4878394.037,34271.35036,71.31637695,2341
3,455.9709688,280145.1041,16917.31481,9321.851781,60.16733947,1,271702799.4,1,18022661.48,47880.8545,70.33583099,4013
5,811.8757644,41221.83585,215711.9256,637.0575638,89.2874486,3,287836667.8,1,7412386.134,33381.85585,75.88991791,3270
5,970.8133187,35663.58266,365866.7519,4088.28274,58.10212845,2,20250268.22,2,9324921.368,23645.07606,13.98784445,2148
7,561.3575466,421621.0215,87636.81177,3.12456474,90.4540348,1,413069476.3,2,8240062.325,16463.04534,67.80503227,1512
3,4.839791831,184893.168,62875.58,1076.56034,55.12997073,2,370295654.4,2,53250.63924,7720.107404,58.53561814,4724
6,492.4488792,452595.0357,80577.73698,4805.946062,84.20829721,4,335951096.4,2,19465800.48,16430.26677,33.54709225,4184
4,959.2115066,223486.7091,184587.8962,2600.280199,56.36449313,1,143005855.3,2,17930727.42,21122.68653,93.33749012,3317
3,386.8033983,14089.14839,258285.933,8112.76354,64.48409654,1,292830762.7,1,19466571.16,48760.56563,27.78118277,1271
2,353.7699293,272580.5791,177858.3875,706.3663374,62.69839901,3,370826874.9,3,17256075.74,39716.93169,38.41047423,2382
5,247.0533573,439088.0637,104933.6947,3789.494748,61.44235023,2,488110927.3,1,4417195.737,5008.73557,88.23886442,2632
2,15.80735979,464178.3179,392478.4845,3207.447364,62.06888317,4,374607615.9,2,14908705.64,4441.690978,49.4300359,3322
3,927.9205334,277328.8627,309294.2194,3261.997697,80.40650317,1,347469013.2,1,1760663.68,8785.28219,5.887231737,4643
2,984.9712,209934.8754,330864.5278,2068.262357,87.66136032,1,190034364.8,2,11487875.41,21462.47841,83.27018666,4520
3,337.2241926,45881.83652,103298.6161,7129.838861,62.28005563,4,62925539.66,3,9612208.34,371.0795835,75.61073015,2077
2,694.7411734,446611.4086,280666.2204,5287.429579,77.77887546,3,73017165.41,3,6107019.972,15569.48171,97.91768215,2671
3,33.34795639,355867.4149,368206.4641,3591.99539,96.93634664,3,231956524.9,2,3107094.806,41701.05917,80.25947765,4876
7,597.7649377,247565.0194,226851.8478,5094.165763,76.11943238,2,328107754.8,2,11694689.71,7458.655959,66.17276881,3329
7,34.31421209,413545.5793,388999.1697,314.4104404,64.50795032,2,394427963.1,3,7357139.515,19073.61753,82.67160841,3074
6,431.0278226,443019.7543,356369.0229,5480.708072,98.1236533,2,46964698.8,2,18391423.47,48362.20395,62.74281837,3023
6,174.8991858,247560.2354,216956.2081,1459.220993,54.1516249,2,163119371.2,1,17132370.26,48012.81072,79.68897285,2213
7,592.3565361,484164.578,381179.6336,3304.551965,77.1304671,2,137320174.8,1,3136647.177,6276.642996,83.25298779,1099
1,978.1617362,322114.4859,133249.3904,4743.091119,70.32287306,1,85191569.69,3,1560569.011,6506.45698,4.752394191,3931
2,540.7135338,61409.11917,246915.2627,6434.750552,96.94678048,3,471838782.6,1,16729623.63,27511.0163,67.43938862,1041
6,118.8723862,222678.2887,14634.32915,2963.686592,56.66220627,1,480083066.6,3,18119657.9,47150.42176,99.49238796,4423
1,463.6161672,264095.3838,358029.9953,9076.710618,87.43600909,3,339692645.8,3,12851942.16,8470.930601,77.08946077,4881
5,9.691130885,475200.7473,210462.6208,1126.966101,55.14832012,1,213552492.1,2,1076599.844,35128.50862,95.02398908,4172
7,619.5761069,114397.129,273930.7708,4793.370273,75.09387799,4,386108437.7,3,5126943.549,3985.59295,94.53708002,2781
1,320.4980831,229698.726,210819.1429,6782.330435,77.63043756,2,401743910.8,1,7777934.988,17823.08184,63.60411993,4174
4,462.1855798,330905.5428,73223.92424,3486.811001,50.53334235,2,178226119.8,3,4148215.23,1895.931727,95.08828266,3307
6,94.13441193,266943.0612,270294.3075,2254.050075,66.68095138,4,390019788.1,1,10350770.28,43997.79736,57.97113291,3085
7,831.4599853,156699.4994,44241.75147,4128.561904,86.88728807,3,98539750.98,2,16771305.52,28447.67832,1.401028985,3591
5,484.4192273,411565.7198,71042.94271,6630.025253,68.49011423,3,280590293.7,3,9877833.884,5511.998727,6.287790845,2650
4,510.1990706,373314.1916,78692.73439,8798.880005,98.03987965,1,408210035.1,1,5047672.12,14693.7661,60.65393917,4433
7,402.8481537,429633.4292,264629.6409,2606.572934,70.67959464,2,92450508.13,1,11467352.29,6766.652031,11.97165649,187
1,474.8564338,284093.1295,51871.56073,5415.02797,76.2203138,1,331292781.4,3,15797911.34,27789.96479,82.96977668,875
2,972.218143,342673.4274,98769.32974,1498.375233,65.39063344,2,457880523.9,1,14007338.39,10830.98241,15.69909164,4069
1,671.6418818,147754.3433,14966.01711,3885.039427,91.13107698,3,4992239.765,2,14892500.14,19155.96273,31.94407953,4140
3,817.7688487,175981.2776,298666.6635,4890.24218,90.39432566,3,488097846.7,3,16864849.03,16253.19949,78.5465418,2338
2,385.4155133,81831.51118,180747.19,3502.512425,62.41174665,1,357949672,3,196911.3538,25618.41731,41.15683767,1443
7,281.8098534,219414.1959,348861.8762,5914.971953,63.83916238,1,208884561.2,3,9239567.83,5634.725742,78.57021103,3335
3,560.5852173,354877.2473,78880.72497,5207.251301,98.8259117,3,277194198.2,3,19677891.93,14549.80303,8.788069743,3082
1,651.842209,15287.28305,62375.37608,8629.377437,62.16609301,2,44992792.32,1,7072011.551,45830.37876,52.8875394,3183
1,631.9125862,5373.654858,344295.7866,5775.493635,95.55672672,3,153010183.7,1,1569372.859,28611.76379,20.79712706,1422
6,439.1618066,407567.4257,421639.9187,9738.542383,74.53565062,1,17841646.21,3,13859158.14,19335.77207,19.19673583,1423
6,731.3951334,82469.29744,109810.1597,6752.103259,58.58206633,3,105507862.1,2,7945251.745,13670.79873,7.119067271,3195
5,714.5773128,251718.4579,89065.37582,4627.979554,74.83576602,4,402057956,3,811428.6422,14809.38412,56.33334841,3916
4,637.379493,420678.1768,318138.6066,2974.517013,99.4160765,1,122149764.7,2,12649053.59,26534.6454,36.86178235,1092
6,190.0557592,289139.841,222480.4696,1652.907349,61.76119406,3,481438906.3,1,10002119.9,47981.6849,17.59239849,1527
4,851.7647004,78499.02123,121297.4975,8904.563047,88.49653593,3,22107232.95,3,4662295.361,35726.70194,4.77880019,2556
6,646.5258475,103189.927,109985.4693,3997.469177,91.79856866,1,425370701.3,1,13218568.79,27632.39519,18.08496592,2225
2,730.2790078,428984.1778,43528.00427,423.3323571,74.27115515,1,293645090.3,2,5471468.442,2029.71608,34.45455485,3268
2,169.2361903,265767.258,307184.4589,5574.603724,91.35005023,3,362275781.8,2,5024370.541,16347.69909,23.49243403,2474
3,640.478343,213902.4253,175144.8728,1375.193961,78.32071532,1,342392347.8,2,3299085.527,28940.13213,92.97008023,3160
2,633.1023436,41484.26851,161746.0314,9509.536259,91.89082479,1,308010390.6,3,15682363.31,33458.98146,33.72052229,2809
7,305.305865,168352.2378,346123.7836,4614.557929,91.57571294,3,104461553.4,1,17407954.73,46691.59815,47.18321527,4605
5,971.2216449,107381.9461,369802.112,7475.952239,78.80442961,1,152819235.5,3,8256413.421,37019.35389,78.1805839,1453
1,148.3696885,453873.8849,356647.8262,1941.169511,57.48346288,3,32761308.5,3,19998553.03,24993.82996,97.45481867,4754
3,328.4310926,325480.072,281337.8412,7911.240381,96.03695231,3,31662308.91,1,1414089.051,10154.73162,37.36212191,756
1,275.7569341,140303.4269,141859.256,2973.539026,86.43726651,2,489838432.6,2,2054188.229,32835.36263,83.5359974,1728
4,778.140645,499273.5308,130836.5421,1583.858934,59.34307115,2,247997551.9,2,18861883.17,43260.27949,96.35837969,4789
1,241.8489475,397646.5002,124339.1525,2855.390257,74.23600851,2,150152660,1,9991359.508,28422.0174,14.11385021,3193
3,419.2882671,11695.9785,431217.9246,7063.764496,95.83224912,3,437981953.6,1,16200998.23,22942.25627,33.44134626,4439
1,12.09373543,134173.5328,316578.3951,2710.538891,90.46298652,3,25477320.08,3,5435507.935,15033.0715,85.09034722,2404
4,666.8131811,188194.7095,220363.6423,9968.460284,65.6767645,2,455405928.5,3,13727916.67,43863.86241,38.36343267,3788
5,250.3461363,124039.3994,133250.2841,4026.608133,68.11875228,2,121618930.9,1,4508516.222,45405.05132,66.29601987,4804
7,954.0250925,43966.82862,285674.7818,8880.557502,73.03680934,2,437609911.8,2,6193017.12,18928.75843,47.92393604,3757
5,219.4941101,498302.4111,24453.61976,8694.946543,82.76545988,4,447423793.1,2,9687492.455,736.7767699,25.73162784,3339
6,513.1567197,282415.9963,243383.8983,2556.91235,83.73753932,2,177131099.8,3,11124070.21,36014.21575,55.7641451,1205
3,750.4416594,256043.0749,435932.5432,956.3634011,86.11060755,1,316443300.1,2,6227895.807,41205.61573,24.82565421,2637
3,443.641834,190283.3328,364738.1601,8484.488194,85.73258621,3,450548223.3,3,6678064.446,15379.76113,65.12315658,1562
5,413.4216841,44015.48566,402613.8814,5620.108131,54.20335935,2,400609157,3,10120402.22,5400.121757,11.68597824,512
2,175.1058898,340652.5863,358344.2924,5990.032119,92.7752918,2,211395971.3,2,19029721.46,22301.73484,77.25457484,309
5,386.4008068,167501.8,379358.3305,9793.719601,64.21310258,2,390387202.3,3,3984367.858,11432.10887,53.10360682,4745
2,604.156094,77299.67829,381585.5402,5891.170706,69.24572284,1,318064331.9,3,7043580.561,16528.03671,48.15408645,4268
3,381.2582947,11019.88024,11535.39589,9931.811236,72.55964494,1,376957615.4,3,19327643.69,10407.33808,54.16123158,905
3,112.3703647,443680.9047,292756.9562,1913.807094,82.69067529,4,67677484.2,1,12917393.85,22027.87863,31.24788787,4068
4,182.3467994,144686.1874,57729.09216,5570.323295,73.37533549,2,186276400.5,2,15092006.56,5056.884494,99.34988449,4275
1,134.4298627,181752.7794,221197.4083,4969.229878,87.1379444,3,445466083.8,1,5945190.731,6807.242853,28.00451869,3818
4,540.2133535,370606.5411,378057.1358,41.10447574,77.89827162,3,192683734.1,3,7546516.294,1010.330198,25.34734822,2666
7,334.9764065,468501.6588,156229.7048,9301.40855,66.47602142,2,472624727.4,2,12670180.56,48499.86731,87.34627946,4600
